SequencedSampleID,SequencingType,DateSequencing,SampleContent,BatchID,CurrentConsensusID,SampleID,TimestampCreated,TimestampUpdated
SequencedSample-052178,live,2022-10-13,RNA,Batch-134673,Consensus-471019,Sample-239484,2025-02-03 14:09:00.003942,2025-02-03 14:09:00.003943
SequencedSample-577429,historic,2022-10-31,RNA,Batch-134673,Consensus-628768,Sample-622508,2025-02-03 14:09:00.003964,2025-02-03 14:09:00.003965
SequencedSample-789965,historic,2024-01-29,RNA,Batch-134673,Consensus-071855,Sample-928656,2025-02-03 14:09:00.003985,2025-02-03 14:09:00.003986
SequencedSample-003564,historic,2024-05-09,RNA,Batch-134673,Consensus-763850,Sample-859674,2025-02-03 14:09:00.004003,2025-02-03 14:09:00.004003
SequencedSample-703665,test,2021-01-19,RNA,Batch-134673,Consensus-417819,Sample-982740,2025-02-03 14:09:00.004024,2025-02-03 14:09:00.004025
SequencedSample-220235,hospital_sequencing,2023-02-13,RNA,Batch-134673,Consensus-650785,Sample-774777,2025-02-03 14:09:00.004045,2025-02-03 14:09:00.004046
SequencedSample-362712,historic,2023-03-05,RNA,Batch-134673,Consensus-023548,Sample-581361,2025-02-03 14:09:00.004066,2025-02-03 14:09:00.004067
SequencedSample-835654,Hogwarts_sequencing_sent_to_Panem,2022-06-08,RNA,Batch-134673,Consensus-026076,Sample-790313,2025-02-03 14:09:00.004083,2025-02-03 14:09:00.004084
SequencedSample-727230,hostital,2020-10-26,RNA,Batch-134673,Consensus-782534,Sample-822514,2025-02-03 14:09:00.004105,2025-02-03 14:09:00.004106
SequencedSample-536382,project,2022-10-11,RNA,Batch-134673,Consensus-136825,Sample-353069,2025-02-03 14:09:00.004122,2025-02-03 14:09:00.004123
SequencedSample-007019,live,2021-05-20,RNA,Batch-134673,Consensus-070124,Sample-868740,2025-02-03 14:09:00.004139,2025-02-03 14:09:00.004140
SequencedSample-387780,hospital_sequencing,2024-01-04,RNA,Batch-134673,Consensus-412254,Sample-109753,2025-02-03 14:09:00.004161,2025-02-03 14:09:00.004161
SequencedSample-463205,hostital,2020-11-02,RNA,Batch-134673,Consensus-099557,Sample-310450,2025-02-03 14:09:00.004182,2025-02-03 14:09:00.004183
SequencedSample-418512,hospital_sequencing,2023-11-27,RNA,Batch-134673,Consensus-228476,Sample-081441,2025-02-03 14:09:00.004204,2025-02-03 14:09:00.004205
SequencedSample-413294,project,2024-09-20,RNA,Batch-134673,Consensus-275142,Sample-324752,2025-02-03 14:09:00.004222,2025-02-03 14:09:00.004223
SequencedSample-720740,Panem_sequencing,2022-12-07,RNA,Batch-134673,Consensus-911947,Sample-041767,2025-02-03 14:09:00.004245,2025-02-03 14:09:00.004246
SequencedSample-711659,Panem_sequencing,2023-08-29,RNA,Batch-134673,Consensus-294341,Sample-486069,2025-02-03 14:09:00.004262,2025-02-03 14:09:00.004263
SequencedSample-594103,hostital,2020-12-04,RNA,Batch-134673,Consensus-158494,Sample-581835,2025-02-03 14:09:00.004283,2025-02-03 14:09:00.004284
SequencedSample-338170,historic,2022-07-05,RNA,Batch-134673,Consensus-407581,Sample-810087,2025-02-03 14:09:00.004300,2025-02-03 14:09:00.004301
SequencedSample-102340,hospital_sequencing,2022-07-06,RNA,Batch-134673,Consensus-152462,Sample-219960,2025-02-03 14:09:00.004317,2025-02-03 14:09:00.004317
SequencedSample-433105,Hogwarts_sequencing_sent_to_Panem,2023-08-31,RNA,Batch-134673,Consensus-760673,Sample-823717,2025-02-03 14:09:00.004334,2025-02-03 14:09:00.004334
SequencedSample-705698,hostital,2024-01-23,RNA,Batch-134673,Consensus-939262,Sample-531273,2025-02-03 14:09:00.004355,2025-02-03 14:09:00.004356
SequencedSample-031600,Panem_sequencing,2024-08-10,RNA,Batch-134673,Consensus-942321,Sample-524113,2025-02-03 14:09:00.004372,2025-02-03 14:09:00.004373
SequencedSample-134752,hospital_sequencing,2021-12-21,RNA,Batch-134673,Consensus-582537,Sample-458677,2025-02-03 14:09:00.004393,2025-02-03 14:09:00.004394
SequencedSample-533621,Panem_sequencing,2022-05-22,RNA,Batch-134673,Consensus-605154,Sample-497660,2025-02-03 14:09:00.004411,2025-02-03 14:09:00.004411
SequencedSample-340813,test,2024-01-29,RNA,Batch-134673,Consensus-576310,Sample-027165,2025-02-03 14:09:00.004432,2025-02-03 14:09:00.004433
SequencedSample-716198,Hogwarts_sequencing_sent_to_Panem,2023-01-17,RNA,Batch-134673,Consensus-681992,Sample-293052,2025-02-03 14:09:00.004454,2025-02-03 14:09:00.004454
SequencedSample-270899,hospital_sequencing,2021-03-30,RNA,Batch-134673,Consensus-831127,Sample-987721,2025-02-03 14:09:00.004471,2025-02-03 14:09:00.004471
SequencedSample-084605,live,2020-09-29,RNA,Batch-134673,Consensus-732394,Sample-005641,2025-02-03 14:09:00.004488,2025-02-03 14:09:00.004488
SequencedSample-780285,historic,2021-08-09,RNA,Batch-134673,Consensus-203580,Sample-142878,2025-02-03 14:09:00.004505,2025-02-03 14:09:00.004505
SequencedSample-807346,Hogwarts_sequencing_sent_to_Panem,2023-05-11,RNA,Batch-134673,Consensus-692906,Sample-224684,2025-02-03 14:09:00.004522,2025-02-03 14:09:00.004523
SequencedSample-106079,live,2021-07-25,RNA,Batch-134673,Consensus-317501,Sample-537018,2025-02-03 14:09:00.004539,2025-02-03 14:09:00.004540
SequencedSample-499072,Panem_sequencing,2023-03-12,RNA,Batch-134673,Consensus-107390,Sample-413492,2025-02-03 14:09:00.004560,2025-02-03 14:09:00.004561
SequencedSample-442484,hospital_sequencing,2021-08-16,RNA,Batch-134673,Consensus-643396,Sample-706858,2025-02-03 14:09:00.004577,2025-02-03 14:09:00.004578
SequencedSample-768081,project,2023-10-16,RNA,Batch-134673,Consensus-030793,Sample-568978,2025-02-03 14:09:00.004594,2025-02-03 14:09:00.004595
SequencedSample-936363,live,2024-07-15,RNA,Batch-134673,Consensus-632126,Sample-695652,2025-02-03 14:09:00.004611,2025-02-03 14:09:00.004612
SequencedSample-013999,Panem_sequencing,2023-09-16,RNA,Batch-134673,Consensus-500088,Sample-302148,2025-02-03 14:09:00.004629,2025-02-03 14:09:00.004630
SequencedSample-193870,project,2023-01-17,RNA,Batch-134673,Consensus-447765,Sample-177774,2025-02-03 14:09:00.004650,2025-02-03 14:09:00.004651
SequencedSample-076249,live,2021-05-26,RNA,Batch-134673,Consensus-342065,Sample-367646,2025-02-03 14:09:00.004667,2025-02-03 14:09:00.004668
SequencedSample-277939,Panem_sequencing,2021-06-22,RNA,Batch-134673,Consensus-596837,Sample-941122,2025-02-03 14:09:00.004684,2025-02-03 14:09:00.004685
SequencedSample-634794,Hogwarts_sequencing_sent_to_Panem,2024-09-17,RNA,Batch-134673,Consensus-423932,Sample-869434,2025-02-03 14:09:00.004701,2025-02-03 14:09:00.004702
SequencedSample-400249,Panem_sequencing,2022-04-11,RNA,Batch-134673,Consensus-439147,Sample-868040,2025-02-03 14:09:00.004718,2025-02-03 14:09:00.004719
SequencedSample-714861,Hogwarts_sequencing_sent_to_Panem,2022-12-09,RNA,Batch-134673,Consensus-551760,Sample-471114,2025-02-03 14:09:00.004740,2025-02-03 14:09:00.004740
SequencedSample-423379,test,2021-02-03,RNA,Batch-134673,Consensus-064942,Sample-151293,2025-02-03 14:09:00.004761,2025-02-03 14:09:00.004762
SequencedSample-807052,live,2023-09-04,RNA,Batch-134673,Consensus-201437,Sample-669093,2025-02-03 14:09:00.004778,2025-02-03 14:09:00.004779
SequencedSample-551717,project,2021-07-03,RNA,Batch-134673,Consensus-991025,Sample-970421,2025-02-03 14:09:00.004795,2025-02-03 14:09:00.004796
SequencedSample-524174,test,2021-12-13,RNA,Batch-134673,Consensus-728081,Sample-692863,2025-02-03 14:09:00.004817,2025-02-03 14:09:00.004817
SequencedSample-493699,live,2023-09-10,RNA,Batch-134673,Consensus-759962,Sample-830705,2025-02-03 14:09:00.004835,2025-02-03 14:09:00.004835
SequencedSample-311923,live,2021-01-18,RNA,Batch-134673,Consensus-192972,Sample-160233,2025-02-03 14:09:00.004856,2025-02-03 14:09:00.004857
SequencedSample-203303,historic,2021-12-26,RNA,Batch-134673,Consensus-593563,Sample-935564,2025-02-03 14:09:00.004877,2025-02-03 14:09:00.004878
SequencedSample-348505,project,2022-09-10,RNA,Batch-134673,Consensus-483833,Sample-481661,2025-02-03 14:09:00.004894,2025-02-03 14:09:00.004895
SequencedSample-833597,hostital,2022-07-22,RNA,Batch-134673,Consensus-180858,Sample-027058,2025-02-03 14:09:00.004911,2025-02-03 14:09:00.004911
SequencedSample-986585,project,2023-10-01,RNA,Batch-134673,Consensus-524856,Sample-379789,2025-02-03 14:09:00.004928,2025-02-03 14:09:00.004928
SequencedSample-521717,live,2024-05-20,RNA,Batch-134673,Consensus-405465,Sample-837657,2025-02-03 14:09:00.004945,2025-02-03 14:09:00.004945
SequencedSample-283509,live,2021-10-11,RNA,Batch-134673,Consensus-564772,Sample-550224,2025-02-03 14:09:00.004961,2025-02-03 14:09:00.004962
SequencedSample-273185,historic,2020-10-16,RNA,Batch-134673,Consensus-035498,Sample-637068,2025-02-03 14:09:00.004978,2025-02-03 14:09:00.004979
SequencedSample-416943,hospital_sequencing,2022-07-30,RNA,Batch-134673,Consensus-201779,Sample-564023,2025-02-03 14:09:00.004995,2025-02-03 14:09:00.004996
SequencedSample-730124,live,2022-11-09,RNA,Batch-134673,Consensus-765557,Sample-244502,2025-02-03 14:09:00.005016,2025-02-03 14:09:00.005017
SequencedSample-613509,hospital_sequencing,2022-03-08,RNA,Batch-134673,Consensus-546762,Sample-824185,2025-02-03 14:09:00.005037,2025-02-03 14:09:00.005038
SequencedSample-470046,live,2021-04-23,RNA,Batch-134673,Consensus-058531,Sample-726658,2025-02-03 14:09:00.005054,2025-02-03 14:09:00.005055
SequencedSample-427015,project,2023-12-01,RNA,Batch-134673,Consensus-121024,Sample-339676,2025-02-03 14:09:00.005076,2025-02-03 14:09:00.005076
SequencedSample-368400,Panem_sequencing,2022-12-09,RNA,Batch-134673,Consensus-353620,Sample-665384,2025-02-03 14:09:00.005097,2025-02-03 14:09:00.005097
SequencedSample-406082,hostital,2022-12-02,RNA,Batch-134673,Consensus-244680,Sample-461852,2025-02-03 14:09:00.005118,2025-02-03 14:09:00.005118
SequencedSample-334958,Panem_sequencing,2022-02-02,RNA,Batch-134673,Consensus-318796,Sample-566499,2025-02-03 14:09:00.005139,2025-02-03 14:09:00.005139
SequencedSample-518139,Hogwarts_sequencing_sent_to_Panem,2022-01-30,RNA,Batch-134673,Consensus-005619,Sample-623583,2025-02-03 14:09:00.005160,2025-02-03 14:09:00.005160
SequencedSample-066625,test,2022-09-29,RNA,Batch-134673,Consensus-559654,Sample-891525,2025-02-03 14:09:00.005177,2025-02-03 14:09:00.005178
SequencedSample-666777,project,2022-08-11,RNA,Batch-134673,Consensus-853156,Sample-782852,2025-02-03 14:09:00.005194,2025-02-03 14:09:00.005195
SequencedSample-629614,Panem_sequencing,2022-04-25,RNA,Batch-134673,Consensus-449968,Sample-068275,2025-02-03 14:09:00.005211,2025-02-03 14:09:00.005211
SequencedSample-553169,test,2021-05-01,RNA,Batch-134673,Consensus-003118,Sample-903952,2025-02-03 14:09:00.005227,2025-02-03 14:09:00.005228
SequencedSample-050654,live,2023-12-16,RNA,Batch-134673,Consensus-614427,Sample-692752,2025-02-03 14:09:00.005249,2025-02-03 14:09:00.005250
SequencedSample-165810,Panem_sequencing,2024-01-13,RNA,Batch-134673,Consensus-515697,Sample-950806,2025-02-03 14:09:00.005270,2025-02-03 14:09:00.005271
SequencedSample-431053,project,2021-10-17,RNA,Batch-134673,Consensus-770025,Sample-351497,2025-02-03 14:09:00.005287,2025-02-03 14:09:00.005288
SequencedSample-569394,Panem_sequencing,2023-07-28,RNA,Batch-541938,Consensus-635397,Sample-005225,2025-02-03 14:09:00.005304,2025-02-03 14:09:00.005305
SequencedSample-093751,Hogwarts_sequencing_sent_to_Panem,2022-12-18,RNA,Batch-541938,Consensus-734224,Sample-978464,2025-02-03 14:09:00.005325,2025-02-03 14:09:00.005326
SequencedSample-958415,Hogwarts_sequencing_sent_to_Panem,2022-10-06,RNA,Batch-541938,Consensus-777497,Sample-623891,2025-02-03 14:09:00.005342,2025-02-03 14:09:00.005343
SequencedSample-517453,hostital,2020-12-18,RNA,Batch-541938,Consensus-836391,Sample-182142,2025-02-03 14:09:00.005364,2025-02-03 14:09:00.005364
SequencedSample-438620,live,2021-09-26,RNA,Batch-541938,Consensus-513941,Sample-227596,2025-02-03 14:09:00.005381,2025-02-03 14:09:00.005382
SequencedSample-064669,Panem_sequencing,2020-10-14,RNA,Batch-541938,Consensus-630843,Sample-474513,2025-02-03 14:09:00.005398,2025-02-03 14:09:00.005398
SequencedSample-405847,project,2022-04-17,RNA,Batch-541938,Consensus-932524,Sample-632014,2025-02-03 14:09:00.005414,2025-02-03 14:09:00.005415
SequencedSample-090949,Hogwarts_sequencing_sent_to_Panem,2024-05-20,RNA,Batch-541938,Consensus-385261,Sample-820192,2025-02-03 14:09:00.005431,2025-02-03 14:09:00.005432
SequencedSample-198263,hospital_sequencing,2021-09-01,RNA,Batch-541938,Consensus-764500,Sample-498778,2025-02-03 14:09:00.005448,2025-02-03 14:09:00.005449
SequencedSample-910815,project,2023-10-18,RNA,Batch-541938,Consensus-653398,Sample-751128,2025-02-03 14:09:00.005465,2025-02-03 14:09:00.005466
SequencedSample-068909,Hogwarts_sequencing_sent_to_Panem,2021-09-10,RNA,Batch-541938,Consensus-795575,Sample-606144,2025-02-03 14:09:00.005482,2025-02-03 14:09:00.005483
SequencedSample-845896,test,2023-02-27,RNA,Batch-541938,Consensus-889753,Sample-094622,2025-02-03 14:09:00.005503,2025-02-03 14:09:00.005504
SequencedSample-164305,project,2024-03-04,RNA,Batch-541938,Consensus-012928,Sample-028384,2025-02-03 14:09:00.005524,2025-02-03 14:09:00.005525
SequencedSample-222029,hostital,2021-01-18,RNA,Batch-541938,Consensus-747434,Sample-557871,2025-02-03 14:09:00.005546,2025-02-03 14:09:00.005546
SequencedSample-487352,hostital,2022-06-02,RNA,Batch-541938,Consensus-434727,Sample-023158,2025-02-03 14:09:00.005563,2025-02-03 14:09:00.005563
SequencedSample-128273,Panem_sequencing,2022-11-03,RNA,Batch-541938,Consensus-718453,Sample-912794,2025-02-03 14:09:00.005584,2025-02-03 14:09:00.005585
SequencedSample-666217,Hogwarts_sequencing_sent_to_Panem,2021-02-01,RNA,Batch-541938,Consensus-413869,Sample-519429,2025-02-03 14:09:00.005605,2025-02-03 14:09:00.005606
SequencedSample-809836,live,2020-10-12,RNA,Batch-541938,Consensus-455228,Sample-579028,2025-02-03 14:09:00.005622,2025-02-03 14:09:00.005623
SequencedSample-139720,hostital,2022-02-12,RNA,Batch-541938,Consensus-750846,Sample-118199,2025-02-03 14:09:00.005644,2025-02-03 14:09:00.005644
SequencedSample-695312,test,2021-06-13,RNA,Batch-541938,Consensus-167202,Sample-567101,2025-02-03 14:09:00.005661,2025-02-03 14:09:00.005661
SequencedSample-400313,hospital_sequencing,2021-08-04,RNA,Batch-541938,Consensus-316857,Sample-676613,2025-02-03 14:09:00.005677,2025-02-03 14:09:00.005678
SequencedSample-493053,Hogwarts_sequencing_sent_to_Panem,2023-11-24,RNA,Batch-541938,Consensus-160880,Sample-499186,2025-02-03 14:09:00.005699,2025-02-03 14:09:00.005700
SequencedSample-807756,hospital_sequencing,2024-03-01,RNA,Batch-541938,Consensus-834043,Sample-356390,2025-02-03 14:09:00.005720,2025-02-03 14:09:00.005721
SequencedSample-284248,Hogwarts_sequencing_sent_to_Panem,2023-02-28,RNA,Batch-541938,Consensus-923148,Sample-104735,2025-02-03 14:09:00.005742,2025-02-03 14:09:00.005742
SequencedSample-970923,live,2023-02-03,RNA,Batch-541938,Consensus-310974,Sample-633019,2025-02-03 14:09:00.005762,2025-02-03 14:09:00.005763
SequencedSample-020355,live,2023-01-09,RNA,Batch-541938,Consensus-988276,Sample-199704,2025-02-03 14:09:00.005783,2025-02-03 14:09:00.005784
SequencedSample-516966,Hogwarts_sequencing_sent_to_Panem,2020-12-07,RNA,Batch-541938,Consensus-798856,Sample-028570,2025-02-03 14:09:00.005805,2025-02-03 14:09:00.005805
SequencedSample-872501,hostital,2022-08-20,RNA,Batch-541938,Consensus-794729,Sample-324514,2025-02-03 14:09:00.005822,2025-02-03 14:09:00.005822
SequencedSample-067711,Hogwarts_sequencing_sent_to_Panem,2022-06-28,RNA,Batch-541938,Consensus-260197,Sample-853733,2025-02-03 14:09:00.005839,2025-02-03 14:09:00.005839
SequencedSample-375294,project,2022-11-21,RNA,Batch-541938,Consensus-705052,Sample-140869,2025-02-03 14:09:00.005860,2025-02-03 14:09:00.005861
SequencedSample-306524,test,2023-08-02,RNA,Batch-541938,Consensus-844939,Sample-116433,2025-02-03 14:09:00.005877,2025-02-03 14:09:00.005878
SequencedSample-799813,Panem_sequencing,2022-11-23,RNA,Batch-541938,Consensus-151591,Sample-395593,2025-02-03 14:09:00.005898,2025-02-03 14:09:00.005899
SequencedSample-571784,project,2021-12-29,RNA,Batch-541938,Consensus-415856,Sample-119007,2025-02-03 14:09:00.005919,2025-02-03 14:09:00.005920
SequencedSample-633237,hostital,2024-06-03,RNA,Batch-541938,Consensus-650477,Sample-250982,2025-02-03 14:09:00.005936,2025-02-03 14:09:00.005937
SequencedSample-079079,project,2022-03-01,RNA,Batch-541938,Consensus-961672,Sample-598187,2025-02-03 14:09:00.005957,2025-02-03 14:09:00.005958
SequencedSample-738211,hospital_sequencing,2023-04-25,RNA,Batch-541938,Consensus-082535,Sample-670696,2025-02-03 14:09:00.005974,2025-02-03 14:09:00.005975
SequencedSample-099436,live,2023-11-26,RNA,Batch-541938,Consensus-462905,Sample-110368,2025-02-03 14:09:00.005996,2025-02-03 14:09:00.005997
SequencedSample-518246,hospital_sequencing,2024-05-17,RNA,Batch-541938,Consensus-540065,Sample-558527,2025-02-03 14:09:00.006013,2025-02-03 14:09:00.006013
SequencedSample-570779,test,2024-02-28,RNA,Batch-541938,Consensus-697031,Sample-781787,2025-02-03 14:09:00.006034,2025-02-03 14:09:00.006035
SequencedSample-448077,live,2021-09-27,RNA,Batch-541938,Consensus-628903,Sample-719932,2025-02-03 14:09:00.006052,2025-02-03 14:09:00.006052
SequencedSample-204192,Panem_sequencing,2023-07-23,RNA,Batch-541938,Consensus-483581,Sample-681792,2025-02-03 14:09:00.006069,2025-02-03 14:09:00.006070
SequencedSample-477245,live,2024-08-10,RNA,Batch-541938,Consensus-735406,Sample-321194,2025-02-03 14:09:00.006086,2025-02-03 14:09:00.006087
SequencedSample-731901,hostital,2021-05-09,RNA,Batch-541938,Consensus-744026,Sample-024974,2025-02-03 14:09:00.006103,2025-02-03 14:09:00.006103
SequencedSample-458836,hospital_sequencing,2023-11-02,RNA,Batch-541938,Consensus-197221,Sample-153228,2025-02-03 14:09:00.006124,2025-02-03 14:09:00.006125
SequencedSample-674695,Panem_sequencing,2021-07-26,RNA,Batch-541938,Consensus-765425,Sample-628996,2025-02-03 14:09:00.006141,2025-02-03 14:09:00.006143
SequencedSample-350773,historic,2021-03-09,RNA,Batch-541938,Consensus-408405,Sample-993710,2025-02-03 14:09:00.006163,2025-02-03 14:09:00.006164
SequencedSample-506298,historic,2022-09-07,RNA,Batch-541938,Consensus-528552,Sample-386116,2025-02-03 14:09:00.006180,2025-02-03 14:09:00.006181
SequencedSample-521796,historic,2022-02-08,RNA,Batch-541938,Consensus-928673,Sample-678660,2025-02-03 14:09:00.006202,2025-02-03 14:09:00.006202
SequencedSample-993780,hospital_sequencing,2020-09-28,RNA,Batch-541938,Consensus-806996,Sample-496973,2025-02-03 14:09:00.006218,2025-02-03 14:09:00.006219
SequencedSample-921935,hospital_sequencing,2022-05-12,RNA,Batch-541938,Consensus-186189,Sample-777211,2025-02-03 14:09:00.006235,2025-02-03 14:09:00.006236
SequencedSample-303947,hospital_sequencing,2024-04-06,RNA,Batch-541938,Consensus-163221,Sample-100218,2025-02-03 14:09:00.006252,2025-02-03 14:09:00.006253
SequencedSample-099526,project,2023-04-19,RNA,Batch-541938,Consensus-710436,Sample-027440,2025-02-03 14:09:00.006269,2025-02-03 14:09:00.006270
SequencedSample-842002,test,2024-06-09,RNA,Batch-541938,Consensus-069280,Sample-904710,2025-02-03 14:09:00.006286,2025-02-03 14:09:00.006287
SequencedSample-207278,project,2024-08-13,RNA,Batch-541938,Consensus-455619,Sample-373078,2025-02-03 14:09:00.006304,2025-02-03 14:09:00.006305
SequencedSample-642675,hostital,2022-05-26,RNA,Batch-541938,Consensus-180934,Sample-052956,2025-02-03 14:09:00.006321,2025-02-03 14:09:00.006322
SequencedSample-430276,test,2024-03-21,RNA,Batch-541938,Consensus-536540,Sample-415826,2025-02-03 14:09:00.006342,2025-02-03 14:09:00.006343
SequencedSample-619048,Panem_sequencing,2024-04-07,RNA,Batch-541938,Consensus-143566,Sample-087193,2025-02-03 14:09:00.006360,2025-02-03 14:09:00.006360
