ConsensusID,NCount,AmbiguousSites,NwAmb,NCountQC,NumAlignedReads,PctCoveredBases,SeqLength,QcScore,SequenceExclude,ManualExclude,Alpha,Beta,Gamma,Delta,Eta,Omicron,BA.1,BA.2,BG,BA.4,BA.5,BA.2.75,BF.7,WhoVariant,LineagesOfInterest,UnaliasedPango,SequencedSampleID,CurrentNextcladeID,CurrentPangolinID,IsCurrent,TimestampCreated,TimestampUpdated
Consensus-929228,153,1,154,MQ,,95.71,29976,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.126,SequencedSample-358885,Nextclade-295094,Pangolin-249648,1,2025-01-29 15:10:15.606356,2025-01-29 15:10:15.606357
Consensus-650793,999,2,1001,MQ,,92.94,29317,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-154221,Nextclade-689815,Pangolin-852371,1,2025-01-29 15:10:15.606486,2025-01-29 15:10:15.606487
Consensus-414243,60,0,60,HQ,,99.64,29958,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.17.2,SequencedSample-855368,Nextclade-550226,Pangolin-902625,1,2025-01-29 15:10:15.606616,2025-01-29 15:10:15.606617
Consensus-916340,12,0,12,HQ,,99.56,29424,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.1.1,SequencedSample-707451,Nextclade-535561,Pangolin-328880,1,2025-01-29 15:10:15.606746,2025-01-29 15:10:15.606747
Consensus-977604,123,0,123,HQ,,99.89,29989,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,XG,SequencedSample-098872,Nextclade-358530,Pangolin-016918,1,2025-01-29 15:10:15.606878,2025-01-29 15:10:15.606879
Consensus-921625,2354,2,2356,MQ,,91.6,30005,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1.1,SequencedSample-647519,Nextclade-390347,Pangolin-860473,1,2025-01-29 15:10:15.607011,2025-01-29 15:10:15.607012
Consensus-783710,53,0,53,HQ,,100.0,30350,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-497599,Nextclade-355945,Pangolin-636285,1,2025-01-29 15:10:15.607141,2025-01-29 15:10:15.607142
Consensus-561121,3,0,3,HQ,,99.86,30397,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1,SequencedSample-331689,Nextclade-154021,Pangolin-623974,1,2025-01-29 15:10:15.607270,2025-01-29 15:10:15.607271
Consensus-759148,134,1,135,MQ,,92.3,30380,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-724952,Nextclade-244686,Pangolin-206500,1,2025-01-29 15:10:15.607399,2025-01-29 15:10:15.607399
Consensus-147502,56,0,56,HQ,,99.8,29933,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.1,SequencedSample-584546,Nextclade-753807,Pangolin-912971,1,2025-01-29 15:10:15.607534,2025-01-29 15:10:15.607535
Consensus-108071,726,0,726,MQ,,93.41,29822,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-037787,Nextclade-070623,Pangolin-031756,1,2025-01-29 15:10:15.607664,2025-01-29 15:10:15.607665
Consensus-919654,12,0,12,HQ,,99.73,29444,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-744734,Nextclade-747402,Pangolin-251198,1,2025-01-29 15:10:15.607795,2025-01-29 15:10:15.607796
Consensus-720230,80,0,80,HQ,,99.89,29755,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.33,SequencedSample-371375,Nextclade-190704,Pangolin-851695,1,2025-01-29 15:10:15.607924,2025-01-29 15:10:15.607925
Consensus-259795,171,0,171,MQ,,94.91,29320,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2,SequencedSample-079781,Nextclade-571647,Pangolin-198142,1,2025-01-29 15:10:15.608058,2025-01-29 15:10:15.608059
Consensus-181655,62,0,62,HQ,,99.84,29449,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-178747,Nextclade-432099,Pangolin-938869,1,2025-01-29 15:10:15.608188,2025-01-29 15:10:15.608189
Consensus-935012,22,0,22,HQ,,99.8,29571,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-597923,Nextclade-753019,Pangolin-057269,1,2025-01-29 15:10:15.608320,2025-01-29 15:10:15.608321
Consensus-935965,35,3,38,HQ,,99.74,30297,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.221,SequencedSample-206687,Nextclade-072227,Pangolin-235192,1,2025-01-29 15:10:15.608454,2025-01-29 15:10:15.608455
Consensus-214065,370,0,370,MQ,,93.2,29890,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-800860,Nextclade-208537,Pangolin-850371,1,2025-01-29 15:10:15.608594,2025-01-29 15:10:15.608595
Consensus-527365,863,1,864,MQ,,92.43,30149,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-222671,Nextclade-127706,Pangolin-188367,1,2025-01-29 15:10:15.608725,2025-01-29 15:10:15.608726
Consensus-107458,159,0,159,MQ,,97.17,30253,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-607106,Nextclade-061735,Pangolin-717409,1,2025-01-29 15:10:15.608855,2025-01-29 15:10:15.608856
Consensus-783136,183,0,183,MQ,,92.48,29674,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-864048,Nextclade-663036,Pangolin-871873,1,2025-01-29 15:10:15.608990,2025-01-29 15:10:15.608991
Consensus-594990,125,0,125,HQ,,99.88,29942,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-691593,Nextclade-702622,Pangolin-937886,1,2025-01-29 15:10:15.609121,2025-01-29 15:10:15.609122
Consensus-225034,22,0,22,HQ,,99.7,29635,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.42,SequencedSample-384702,Nextclade-505078,Pangolin-015652,1,2025-01-29 15:10:15.609250,2025-01-29 15:10:15.609251
Consensus-167949,229,0,229,MQ,,90.41,30344,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.258,SequencedSample-098966,Nextclade-541552,Pangolin-280384,1,2025-01-29 15:10:15.609378,2025-01-29 15:10:15.609379
Consensus-927263,79,0,79,HQ,,99.9,29839,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-010835,Nextclade-225266,Pangolin-241198,1,2025-01-29 15:10:15.609513,2025-01-29 15:10:15.609514
Consensus-642937,313,0,313,MQ,,92.21,30297,,,Manually_Excluded_Plate,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-022492,Nextclade-979384,Pangolin-026913,1,2025-01-29 15:10:15.609643,2025-01-29 15:10:15.609644
Consensus-631004,127,1,128,HQ,,99.78,29308,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.12,SequencedSample-292108,Nextclade-865637,Pangolin-634133,1,2025-01-29 15:10:15.611187,2025-01-29 15:10:15.611188
Consensus-984360,54,0,54,HQ,,99.61,30024,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7.7,SequencedSample-250279,Nextclade-763719,Pangolin-465486,1,2025-01-29 15:10:15.611330,2025-01-29 15:10:15.611331
Consensus-777467,539,0,539,MQ,,92.86,29580,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-278759,Nextclade-457915,Pangolin-284503,1,2025-01-29 15:10:15.611479,2025-01-29 15:10:15.611480
Consensus-264658,37,0,37,HQ,,99.73,29962,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-256479,Nextclade-057707,Pangolin-907656,1,2025-01-29 15:10:15.611611,2025-01-29 15:10:15.611612
Consensus-407068,797,0,797,MQ,,91.9,29479,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-582033,Nextclade-982274,Pangolin-468995,1,2025-01-29 15:10:15.611743,2025-01-29 15:10:15.611744
Consensus-143983,125,0,125,HQ,,99.77,30245,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.160,SequencedSample-478534,Nextclade-769548,Pangolin-273477,1,2025-01-29 15:10:15.611886,2025-01-29 15:10:15.611887
Consensus-041177,167,0,167,MQ,,98.27,29859,,MixedStrain,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.46,SequencedSample-275893,Nextclade-343427,Pangolin-051681,1,2025-01-29 15:10:15.612029,2025-01-29 15:10:15.612030
Consensus-589310,857,2,859,MQ,,94.38,29825,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.6,SequencedSample-647710,Nextclade-843088,Pangolin-293191,1,2025-01-29 15:10:15.612162,2025-01-29 15:10:15.612162
Consensus-161199,165,2,167,MQ,,94.56,29373,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-755696,Nextclade-227427,Pangolin-217841,1,2025-01-29 15:10:15.612291,2025-01-29 15:10:15.612292
Consensus-491785,99,1,100,HQ,,99.87,29831,,MixedStrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.12,SequencedSample-411440,Nextclade-741167,Pangolin-459834,1,2025-01-29 15:10:15.612426,2025-01-29 15:10:15.612427
Consensus-535079,162,0,162,MQ,,98.92,29571,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-339185,Nextclade-631152,Pangolin-925107,1,2025-01-29 15:10:15.612563,2025-01-29 15:10:15.612564
Consensus-108523,213,0,213,MQ,,99.19,30032,,MixedStrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1.277,SequencedSample-057353,Nextclade-119061,Pangolin-200140,1,2025-01-29 15:10:15.612694,2025-01-29 15:10:15.612695
Consensus-364978,108,1,109,HQ,,99.96,29457,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-303341,Nextclade-597471,Pangolin-391973,1,2025-01-29 15:10:15.612823,2025-01-29 15:10:15.612824
Consensus-571126,248,0,248,MQ,,91.32,29325,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-905231,Nextclade-363935,Pangolin-084541,1,2025-01-29 15:10:15.612957,2025-01-29 15:10:15.612958
Consensus-903257,80,0,80,HQ,,99.6,29724,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-726955,Nextclade-252064,Pangolin-384583,1,2025-01-29 15:10:15.613088,2025-01-29 15:10:15.613089
Consensus-208132,166,0,166,MQ,,93.83,29668,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4.5,SequencedSample-392226,Nextclade-014618,Pangolin-149579,1,2025-01-29 15:10:15.613218,2025-01-29 15:10:15.613219
Consensus-951090,26,0,26,HQ,,99.75,29841,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-804769,Nextclade-046125,Pangolin-466195,1,2025-01-29 15:10:15.613347,2025-01-29 15:10:15.613348
Consensus-029517,70,0,70,HQ,,99.8,30061,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-806584,Nextclade-044645,Pangolin-935940,1,2025-01-29 15:10:15.613476,2025-01-29 15:10:15.613477
Consensus-443461,76,0,76,HQ,,99.97,30009,,,Manually_Excluded_Plate,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-695188,Nextclade-053261,Pangolin-951344,1,2025-01-29 15:10:15.613612,2025-01-29 15:10:15.613612
Consensus-638340,128,0,128,HQ,,99.67,29870,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.1,SequencedSample-098005,Nextclade-419929,Pangolin-618790,1,2025-01-29 15:10:15.613747,2025-01-29 15:10:15.613748
Consensus-594968,253,0,253,MQ,,92.81,30330,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-085223,Nextclade-714762,Pangolin-085002,1,2025-01-29 15:10:15.613878,2025-01-29 15:10:15.613878
Consensus-487074,65,3,68,HQ,,99.99,29547,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-350546,Nextclade-571718,Pangolin-371096,1,2025-01-29 15:10:15.614013,2025-01-29 15:10:15.614014
Consensus-170147,104,0,104,HQ,,99.95,30393,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-009720,Nextclade-198652,Pangolin-874250,1,2025-01-29 15:10:15.614144,2025-01-29 15:10:15.614145
Consensus-347898,41,0,41,HQ,,99.77,29662,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-529936,Nextclade-604337,Pangolin-293062,1,2025-01-29 15:10:15.614273,2025-01-29 15:10:15.614273
Consensus-503200,81,0,81,HQ,,99.99,29481,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-108831,Nextclade-784293,Pangolin-759094,1,2025-01-29 15:10:15.614402,2025-01-29 15:10:15.614403
Consensus-352094,198,1,199,MQ,,98.02,29347,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-272511,Nextclade-206677,Pangolin-928584,1,2025-01-29 15:10:15.614536,2025-01-29 15:10:15.614537
Consensus-232196,35,0,35,HQ,,99.71,29432,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-985881,Nextclade-632252,Pangolin-953750,1,2025-01-29 15:10:15.614666,2025-01-29 15:10:15.614667
Consensus-286321,1687,1,1688,MQ,,92.33,29938,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-468661,Nextclade-759069,Pangolin-269520,1,2025-01-29 15:10:15.614796,2025-01-29 15:10:15.614796
Consensus-244815,167,0,167,MQ,,90.5,30025,,MixedStrain,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-634326,Nextclade-652463,Pangolin-028006,1,2025-01-29 15:10:15.614929,2025-01-29 15:10:15.614930
Consensus-413904,10,0,10,HQ,,99.62,30170,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43,SequencedSample-049858,Nextclade-454457,Pangolin-865070,1,2025-01-29 15:10:15.615060,2025-01-29 15:10:15.615061
Consensus-799285,99,2,101,HQ,,99.81,29793,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.46,SequencedSample-925086,Nextclade-560183,Pangolin-594705,1,2025-01-29 15:10:15.615190,2025-01-29 15:10:15.615191
Consensus-252620,124,0,124,HQ,,99.98,29367,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.121,SequencedSample-514163,Nextclade-655846,Pangolin-387854,1,2025-01-29 15:10:15.615320,2025-01-29 15:10:15.615321
Consensus-822244,64,3,67,HQ,,99.73,29890,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-000893,Nextclade-202155,Pangolin-374982,1,2025-01-29 15:10:15.615449,2025-01-29 15:10:15.615450
Consensus-680393,383,0,383,MQ,,95.76,30277,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-793637,Nextclade-190005,Pangolin-107587,1,2025-01-29 15:10:15.615585,2025-01-29 15:10:15.615586
Consensus-942262,54,0,54,HQ,,99.7,29449,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-707354,Nextclade-234099,Pangolin-108465,1,2025-01-29 15:10:15.615715,2025-01-29 15:10:15.615716
Consensus-361551,199,0,199,MQ,,98.27,30182,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.36,SequencedSample-615558,Nextclade-387033,Pangolin-320220,1,2025-01-29 15:10:15.615845,2025-01-29 15:10:15.615846
Consensus-394520,112,2,114,HQ,,99.61,29979,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-398737,Nextclade-920558,Pangolin-158219,1,2025-01-29 15:10:15.615979,2025-01-29 15:10:15.615980
Consensus-184054,150,2,152,MQ,,93.84,29924,,,Manually_Excluded_Run,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-917748,Nextclade-772606,Pangolin-309011,1,2025-01-29 15:10:15.616109,2025-01-29 15:10:15.616110
Consensus-343735,1480,0,1480,MQ,,94.09,29564,,,Manually_Excluded_Plate,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-210502,Nextclade-439746,Pangolin-787515,1,2025-01-29 15:10:15.616238,2025-01-29 15:10:15.616239
Consensus-372286,316,0,316,MQ,,98.93,29673,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.17.2,SequencedSample-831246,Nextclade-236088,Pangolin-381080,1,2025-01-29 15:10:15.616373,2025-01-29 15:10:15.616373
Consensus-312453,1063,0,1063,MQ,,93.62,29891,,,Manually_Excluded_Sample,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-485241,Nextclade-576102,Pangolin-695471,1,2025-01-29 15:10:15.616502,2025-01-29 15:10:15.616503
Consensus-108243,74,5,79,HQ,,99.96,29830,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-209386,Nextclade-126592,Pangolin-692353,1,2025-01-29 15:10:15.616632,2025-01-29 15:10:15.616633
Consensus-835170,185,0,185,MQ,,92.22,30323,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.9.2,SequencedSample-136512,Nextclade-232993,Pangolin-482830,1,2025-01-29 15:10:15.616765,2025-01-29 15:10:15.616766
Consensus-647942,1093,0,1093,MQ,,94.57,29826,,,Manually_Excluded_Plate,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-047843,Nextclade-402366,Pangolin-122586,1,2025-01-29 15:10:15.616905,2025-01-29 15:10:15.616906
Consensus-239056,129,1,130,HQ,,99.78,30326,,,Manually_Excluded_Sample,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122,SequencedSample-497919,Nextclade-511689,Pangolin-163625,1,2025-01-29 15:10:15.617041,2025-01-29 15:10:15.617041
Consensus-260464,26,0,26,HQ,,99.62,29448,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-513191,Nextclade-172291,Pangolin-109532,1,2025-01-29 15:10:15.617170,2025-01-29 15:10:15.617171
Consensus-250948,292,1,293,MQ,,91.24,29908,,,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.160,SequencedSample-681632,Nextclade-430282,Pangolin-181618,1,2025-01-29 15:10:15.617301,2025-01-29 15:10:15.617302
Consensus-183573,169,0,169,MQ,,97.25,29804,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.43.6,SequencedSample-249170,Nextclade-717233,Pangolin-132937,1,2025-01-29 15:10:15.617436,2025-01-29 15:10:15.617437
Consensus-368424,37,1,38,HQ,,99.98,30185,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-097296,Nextclade-497844,Pangolin-631195,1,2025-01-29 15:10:15.617567,2025-01-29 15:10:15.617567
Consensus-368044,40,1,41,HQ,,99.76,30257,,,Manually_Excluded_Sample,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-864253,Nextclade-992806,Pangolin-419811,1,2025-01-29 15:10:15.617696,2025-01-29 15:10:15.617697
Consensus-548929,279,1,280,MQ,1584945,97.36,30291,Fail: Mixed strain,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-770938,Nextclade-755285,Pangolin-704410,1,2025-01-29 15:10:15.617829,2025-01-29 15:10:15.617830
Consensus-576601,126,0,126,HQ,732574,99.81,29704,Fail: Mixed strain,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-838044,Nextclade-402177,Pangolin-551274,1,2025-01-29 15:10:15.617969,2025-01-29 15:10:15.617970
Consensus-386287,74,1,75,HQ,,99.91,29562,,MixedStrain;ManuallyExcluded,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.35,SequencedSample-133063,Nextclade-788625,Pangolin-163551,1,2025-01-29 15:10:15.618099,2025-01-29 15:10:15.618100
Consensus-341798,445,0,445,MQ,,93.78,29971,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.221,SequencedSample-447744,Nextclade-163807,Pangolin-859974,1,2025-01-29 15:10:15.618234,2025-01-29 15:10:15.618235
Consensus-582472,495,0,495,MQ,,97.07,29422,,,Manually_Excluded_Sample,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-028171,Nextclade-361318,Pangolin-754062,1,2025-01-29 15:10:15.618368,2025-01-29 15:10:15.618369
Consensus-086380,445,0,445,MQ,,95.01,30082,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-313720,Nextclade-503897,Pangolin-576922,1,2025-01-29 15:10:15.618507,2025-01-29 15:10:15.618507
Consensus-463614,50,3,53,HQ,,99.89,30200,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.4,SequencedSample-826373,Nextclade-301728,Pangolin-644490,1,2025-01-29 15:10:15.618636,2025-01-29 15:10:15.618637
Consensus-148949,1315,5,1320,MQ,,93.33,30011,,MixedStrain,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-807585,Nextclade-414898,Pangolin-288281,1,2025-01-29 15:10:15.618766,2025-01-29 15:10:15.618767
Consensus-777181,643,0,643,MQ,,95.93,29597,,MixedStrain;ManuallyExcluded,Manually_Excluded_Run,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177,SequencedSample-317369,Nextclade-304688,Pangolin-097909,1,2025-01-29 15:10:15.618900,2025-01-29 15:10:15.618901
Consensus-350887,137,0,137,MQ,,90.19,29321,,,Manually_Excluded_Run,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1,SequencedSample-534820,Nextclade-987489,Pangolin-004589,1,2025-01-29 15:10:15.619031,2025-01-29 15:10:15.619032
Consensus-350375,26,0,26,HQ,,99.91,29359,,,Manually_Excluded_Plate,0,0,0,0,0,1,1,0,0,0,0,0,0,Omicron,BA.1,B.1.1.529.1.1.1,SequencedSample-534174,Nextclade-301346,Pangolin-318120,1,2025-01-29 15:10:15.619160,2025-01-29 15:10:15.619161
Consensus-485922,352,1,353,MQ,,97.87,29688,,,Manually_Excluded_Run,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.7.1,SequencedSample-137784,Nextclade-326955,Pangolin-931681,1,2025-01-29 15:10:15.619289,2025-01-29 15:10:15.619290
Consensus-410822,48,0,48,HQ,387884,99.92,30022,Fail: Mixed strain,,,1,0,0,0,0,0,0,0,0,0,0,0,0,Alpha,Alpha,B.1.1.7,SequencedSample-657843,Nextclade-926975,Pangolin-044594,1,2025-01-29 15:10:15.619428,2025-01-29 15:10:15.619429
Consensus-163109,35,1,36,HQ,,99.78,29683,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-498869,Nextclade-986647,Pangolin-763026,1,2025-01-29 15:10:15.619560,2025-01-29 15:10:15.619561
Consensus-541859,213,1,214,MQ,,99.33,29527,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-252115,Nextclade-594375,Pangolin-928759,1,2025-01-29 15:10:15.619690,2025-01-29 15:10:15.619691
Consensus-313120,50,0,50,HQ,,99.72,29747,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-012228,Nextclade-164893,Pangolin-893245,1,2025-01-29 15:10:15.619825,2025-01-29 15:10:15.619826
Consensus-251760,406,0,406,MQ,,95.25,29824,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-312539,Nextclade-679109,Pangolin-399534,1,2025-01-29 15:10:15.619955,2025-01-29 15:10:15.619956
Consensus-976759,280,0,280,MQ,,94.03,29636,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,B.1.177.21,SequencedSample-302356,Nextclade-438090,Pangolin-977166,1,2025-01-29 15:10:15.620090,2025-01-29 15:10:15.620091
Consensus-353324,743,0,743,MQ,,97.74,29484,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,Delta,Delta,B.1.617.2.122.3,SequencedSample-502216,Nextclade-157529,Pangolin-985778,1,2025-01-29 15:10:15.620221,2025-01-29 15:10:15.620222
Consensus-657433,162,3,165,MQ,,96.95,29942,,,Manually_Excluded_Run,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2,SequencedSample-171276,Nextclade-448904,Pangolin-238573,1,2025-01-29 15:10:15.620356,2025-01-29 15:10:15.620357
Consensus-251127,18,5,23,HQ,,99.66,30217,,MixedStrain,,0,0,0,0,0,1,0,1,0,0,0,0,0,Omicron,BA.2,B.1.1.529.2.9,SequencedSample-838863,Nextclade-739727,Pangolin-197874,1,2025-01-29 15:10:15.620486,2025-01-29 15:10:15.620487
Consensus-779897,568,1,569,MQ,,94.9,29863,,,Manually_Excluded_Sample,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,SequencedSample-175324,Nextclade-288611,Pangolin-676156,1,2025-01-29 15:10:15.620615,2025-01-29 15:10:15.620616
