BatchSource,DateSampling,WhoVariant,LineagesOfInterest,lineage,UnaliasedPango,Nextclade_pango,clade,weight
Panem,2020-11-27,NULL,NULL,B.1.177.12,B.1.177.12,B.1.177.12,20E (EU1),34
Panem,2020-11-27,NULL,NULL,B.1,B.1.258,B.1.258,20A,2
Panem,2020-11-27,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",4
Hogwarts,2020-11-27,NULL,NULL,B.1.258.15,B.1.258,B.1.258,20A,1
Panem,2020-11-27,NULL,NULL,B.1,B.1.258.3,B.1.258.3,20A,1
Panem,2020-11-27,NULL,NULL,B.1.36.25,B.1,B.1,20A,1
Hogwarts,2020-11-27,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,8
Middle-Earth,2020-11-27,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,4
Panem,2020-11-27,NULL,NULL,B.1.389,B.1.389,B.1.389,20A,1
Panem,2020-11-27,NULL,NULL,B.1,B.1,B.1,20A,20
Panem,2020-11-27,NULL,NULL,B.1.2,B.1.2,B.1.2,20G,3
Panem,2020-11-27,NULL,NULL,U.2,B.1.177.60,B.1.177.60,20E (EU1),1
Hogwarts,2020-11-27,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,3
Middle-Earth,2020-11-27,NULL,NULL,B.1.258,B.1.258,B.1.258,20A,2
Panem,2020-11-27,NULL,NULL,B.1.1.141,B.1.1.141,B.1.1.141,20B,1
Panem,2020-11-27,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,4
Gilead,2020-11-27,NULL,NULL,B.1.177.50,B.1.177.81,B.1.177.81,20E (EU1),1
Panem,2020-11-27,NULL,NULL,D.5,B.1.1,B.1.1,20B,1
Panem,2020-11-27,NULL,NULL,B.1.221.3,B.1.221,B.1.221,20A,1
Panem,2020-11-27,NULL,NULL,B.1.177,B.1.177,B.1.177,20E (EU1),8
Hogwarts,2020-11-27,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),25
Pandora,2020-11-27,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,16
Panem,2020-11-27,NULL,NULL,B.1.221,B.1.221,B.1.221,20A,17
Panem,2020-11-27,NULL,NULL,B.1.1.170,B.1.1.170,B.1.1.170,20B,1
Panem,2020-11-27,NULL,NULL,B.1.177.35,B.1.177.35,B.1.177.35,20E (EU1),5
Panem,2020-11-27,NULL,NULL,B.1.127,B.1,B.1,20A,10
Panem,2020-11-27,Alpha,Alpha,B.1.1.70,B.1.1.70,B.1.1.70,20B,13
Panem,2020-11-27,NULL,NULL,B.1.258.16,B.1.258,B.1.258,20A,1
Hogwarts,2020-11-27,NULL,NULL,B.1.258,B.1.258,B.1.258,20A,6
Panem,2020-11-27,NULL,NULL,B.1,B.1.389,B.1.389,20A,1
Panem,2020-11-27,NULL,NULL,B.1,B.1.558,B.1.558,20A,2
Hogwarts,2020-11-27,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",1
Panem,2020-11-27,NULL,NULL,B.1.177.21,B.1.177,B.1.177,20E (EU1),4
Hogwarts,2020-11-27,NULL,NULL,B.1,B.1.258,B.1.258,20A,2
Hogwarts,2020-11-27,NULL,NULL,B.1.565,B.1.565,B.1.565,20A,1
Panem,2020-11-27,NULL,NULL,B.1.177.42,B.1.177.35,B.1.177.35,20E (EU1),9
Panem,2020-11-27,NULL,NULL,AD.1,B.1.1.315.2,AD.2,20B,1
Panem,2020-11-27,NULL,NULL,C.30.1,B.1.1.1,B.1.1.1,20D,4
Panem,2020-11-27,NULL,NULL,B.1.1.153,B.1.1.153,B.1.1.153,20B,11
Panem,2020-11-27,NULL,NULL,B.1,B.1.177,B.1.177,20E (EU1),1
Middle-Earth,2020-11-27,NULL,NULL,NULL,NULL,NULL,NULL,2
Panem,2020-11-27,NULL,NULL,B.1,B,B,19A,1
Panem,2020-11-27,NULL,NULL,B.1.177.41,B.1.177,B.1.177,20E (EU1),1
Hogwarts,2020-11-27,NULL,NULL,B.1.221,B.1.221,B.1.221,20A,10
Hogwarts,2020-11-27,NULL,NULL,B.1.177.21,B.1.177,B.1.177,20E (EU1),2
Hogwarts,2020-11-27,NULL,NULL,B.1.177,B.1.177,B.1.177,20E (EU1),2
Panem,2020-11-27,NULL,NULL,B.1.258,B.1.258.3,B.1.258.3,20A,2
Panem,2020-11-27,NULL,NULL,B.1.258.9,B.1.258,B.1.258,20A,1
Hogwarts,2020-11-27,NULL,NULL,B.1.1.189,B.1.1.189,B.1.1.189,20B,2
Middle-Earth,2020-11-27,NULL,NULL,B.1.258.16,B.1.258,B.1.258,20A,2
Panem,2020-11-27,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),92
Panem,2020-11-27,NULL,NULL,B.1.177.52,B.1.177.52,B.1.177.52,20E (EU1),1
Panem,2020-11-27,NULL,NULL,B.1.160.17,B.1.160,B.1.160,20A,8
Panem,2020-11-27,NULL,NULL,B.1.1.219,B.1.1,B.1.1,20B,3
Hogwarts,2020-11-27,NULL,NULL,B.1.1.298,B.1.1.298,B.1.1.298,20B,4
Pandora,2020-11-27,NULL,NULL,NULL,NULL,NULL,NULL,6
Hogwarts,2020-11-27,NULL,NULL,B.1.36,B.1.36,B.1.36,20A,2
Panem,2020-11-27,NULL,NULL,B.1.258,B.1.258,B.1.258,20A,11
Hogwarts,2020-11-27,NULL,NULL,B.1.131,B.1,B.1,20A,2
Hogwarts,2020-11-27,NULL,NULL,B.1.177.40,B.1.177,B.1.177,20E (EU1),1
Hogwarts,2020-11-27,NULL,NULL,B.1.160.17,B.1.160,B.1.160,20A,6
Hogwarts,2020-11-27,NULL,NULL,B.1.177.12,B.1.177.12,B.1.177.12,20E (EU1),6
Panem,2020-11-27,NULL,NULL,B.1.177.70,B.1.177,B.1.177,20E (EU1),5
Panem,2020-11-27,NULL,NULL,B.1.1.298,B.1,B.1,20A,1
Panem,2020-11-27,NULL,NULL,B.1.177.51,B.1.177.21,B.1.177.21,20E (EU1),1
Panem,2020-11-27,NULL,NULL,B.1.177.60,B.1.177.60,B.1.177.60,20E (EU1),3
Gilead,2020-11-27,NULL,NULL,NULL,NULL,NULL,NULL,1
Hogwarts,2020-11-27,Alpha,Alpha,B.1.1.70,B.1.1.70,B.1.1.70,20B,10
Panem,2020-11-27,NULL,NULL,B.1.36.9,B.1.36.9,B.1.36.9,20A,1
Panem,2020-11-27,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,26
Panem,2020-11-27,NULL,NULL,B.1.258.19,B.1.258,B.1.258,20A,11
Panem,2020-11-27,NULL,NULL,B.1.36.25,B.1.36,B.1.36,20A,9
Hogwarts,2020-11-27,NULL,NULL,C.30.1,B.1.1.1,B.1.1.1,20D,2
Panem,2020-11-27,NULL,NULL,B.1.177.82,B.1.177.82,B.1.177.82,20E (EU1),5
Hogwarts,2020-11-27,NULL,NULL,B.1.127,B.1,B.1,20A,4
Panem,2020-11-27,NULL,NULL,B.1.258.11,B.1.258,B.1.258,20A,1
Hogwarts,2020-11-27,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,2
Hogwarts,2020-11-27,NULL,NULL,B.1.1.315,B.1.1.315.2,AD.2,20B,2
Panem,2020-11-27,NULL,NULL,B.1,B.1.1.277,B.1.1.277,20B,1
Panem,2020-11-27,NULL,NULL,B.1.258.11,B.1.258.11,B.1.258.11,20A,16
Panem,2020-11-27,NULL,NULL,B.1.1.288,B.1.1,B.1.1,20B,1
Panem,2020-11-27,NULL,NULL,B.1.36,B.1.36,B.1.36,20A,5
Hogwarts,2020-11-27,NULL,NULL,B.1.1.170,B.1.1.170,B.1.1.170,20B,3
Panem,2020-11-27,NULL,NULL,B.1.177.86,B.1.177.86,B.1.177.86,20E (EU1),1
Panem,2020-11-27,NULL,NULL,B.1.177.24,B.1.177,B.1.177,20E (EU1),10
Panem,2020-11-27,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,16
Panem,2020-11-27,NULL,NULL,B.1.177.81,B.1.177.81,B.1.177.81,20E (EU1),1
Panem,2020-11-27,NULL,NULL,B.1.1.302,B.1.1.302,B.1.1.302,20B,2
Hogwarts,2020-11-27,NULL,NULL,B.1.177.42,B.1.177.35,B.1.177.35,20E (EU1),1
Panem,2020-11-27,NULL,NULL,B.1.236,B.1.236,B.1.236,20A,1
Panem,2020-11-27,NULL,NULL,B.1.1.189,B.1.1.189,B.1.1.189,20B,2
Middle-Earth,2020-11-27,NULL,NULL,B.1.177,B.1.177,B.1.177,20E (EU1),2
Panem,2020-11-27,NULL,NULL,B.1.1.298,B.1.1.298,B.1.1.298,20B,28
Hogwarts,2020-11-27,NULL,NULL,B.1.177.82,B.1.177.82,B.1.177.82,20E (EU1),3
Hogwarts,2020-11-27,NULL,NULL,B.1.258.11,B.1.258.11,B.1.258.11,20A,12
Panem,2020-11-27,NULL,NULL,B.1.1.277,B.1.1.277,B.1.1.277,20B,4
Hogwarts,2020-11-27,NULL,NULL,B.1.177.86,B.1.177.86,B.1.177.86,20E (EU1),3
Hogwarts,2020-11-27,NULL,NULL,B.1.160.8,B.1.160,B.1.160,20A,3
Panem,2020-11-27,NULL,NULL,B.1.131,B.1,B.1,20A,2
Panem,2020-11-27,NULL,NULL,B.1.160.8,B.1.160,B.1.160,20A,11
Panem,2020-11-27,NULL,NULL,NULL,NULL,NULL,NULL,163
Hogwarts,2020-11-27,NULL,NULL,B.1.536,B.1,B.1,20A,1
Hogwarts,2020-11-27,NULL,NULL,NULL,NULL,NULL,NULL,81
Hogwarts,2020-11-27,NULL,NULL,AD.1,B.1.1.315.2,AD.2,20B,2
Panem,2020-11-27,NULL,NULL,B.1.258.17,B.1.258.17,B.1.258.17,20A,1
Hogwarts,2020-11-27,NULL,NULL,B.1.88.1,B.1.558,B.1.558,20A,1
Hogwarts,2020-11-28,NULL,NULL,AD.1,B.1.1.315.2,AD.2,20B,3
Panem,2020-11-28,NULL,NULL,NULL,NULL,NULL,NULL,135
Panem,2020-11-28,NULL,NULL,B.1.177.41,B.1.177,B.1.177,20E (EU1),1
Panem,2020-11-28,NULL,NULL,B.1.160.8,B.1.160,B.1.160,20A,8
Panem,2020-11-28,NULL,NULL,B.1.1.377,B.1,B.1,20A,1
Hogwarts,2020-11-28,NULL,NULL,B.1.1.277,B.1.1.277,B.1.1.277,20B,1
Middle-Earth,2020-11-28,NULL,NULL,B.1.177.12,B.1.177.12,B.1.177.12,20E (EU1),2
Panem,2020-11-28,NULL,NULL,B.1.258.11,B.1.258.11,B.1.258.11,20A,33
Panem,2020-11-28,NULL,NULL,B.1.127,B.1,B.1,20A,18
Panem,2020-11-28,NULL,NULL,B.1.1,B.1.1.44,B.1.1.44,20B,1
Panem,2020-11-28,NULL,NULL,B.1.177.70,B.1.177,B.1.177,20E (EU1),6
Panem,2020-11-28,NULL,NULL,B.1.2,B.1.2,B.1.2,20G,5
Panem,2020-11-28,NULL,NULL,B.1.582,B.1,B.1,20C,2
Hogwarts,2020-11-28,NULL,NULL,B.1.1.219,B.1.1,B.1.1,20B,1
Panem,2020-11-28,NULL,NULL,B.1.160.24,B.1.160,B.1.160,20A,1
Panem,2020-11-28,NULL,NULL,C.30.1,B.1.1.1,B.1.1.1,20D,3
Panem,2020-11-28,NULL,NULL,B.1.389,B.1.389,B.1.389,20A,1
Panem,2020-11-28,NULL,NULL,B.1.177.21,B.1.177,B.1.177,20E (EU1),1
Hogwarts,2020-11-28,Alpha,Alpha,B.1.1.70,B.1.1.70,B.1.1.70,20B,5
Hogwarts,2020-11-28,NULL,NULL,B.1.258.11,B.1.258.11,B.1.258.11,20A,4
Panem,2020-11-28,NULL,NULL,B.1.258.19,B.1.258,B.1.258,20A,6
Panem,2020-11-28,NULL,NULL,B.1.258,B.1.258.3,B.1.258.3,20A,1
Panem,2020-11-28,NULL,NULL,B.1.36,B.1.36,B.1.36,20A,7
Panem,2020-11-28,NULL,NULL,B.1.1,B.1.1.192,B.1.1.192,20B,1
Hogwarts,2020-11-28,NULL,NULL,B.1.160.8,B.1.160,B.1.160,20A,2
Hogwarts,2020-11-28,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",1
Panem,2020-11-28,NULL,NULL,B.1.36.8,B.1.36.8,B.1.36.8,20A,1
Hogwarts,2020-11-28,NULL,NULL,B.1.177.42,B.1.177.35,B.1.177.35,20E (EU1),3
Panem,2020-11-28,NULL,NULL,B.1.177.35,B.1.177.35,B.1.177.35,20E (EU1),2
Panem,2020-11-28,NULL,NULL,B.1,B.1.221,B.1.221,20A,1
Panem,2020-11-28,NULL,NULL,U.2,B.1.177.60,B.1.177.60,20E (EU1),1
Panem,2020-11-28,NULL,NULL,B.1,B.1,B.1,20A,15
Hogwarts,2020-11-28,NULL,NULL,B.1.177.12,B.1.177.12,B.1.177.12,20E (EU1),2
Panem,2020-11-28,NULL,NULL,B.1.1.170,B.1.1.170,B.1.1.170,20B,5
Panem,2020-11-28,NULL,NULL,B.1.36,B.1,B.1,20A,1
Hogwarts,2020-11-28,NULL,NULL,B.1.36,B.1.36,B.1.36,20A,1
Panem,2020-11-28,NULL,NULL,B.1.36.25,B.1.36,B.1.36,20A,7
Hogwarts,2020-11-28,NULL,NULL,B.1.536,B.1,B.1,20A,1
Panem,2020-11-28,NULL,NULL,B.1.258.9,B.1.258,B.1.258,20A,2
Hogwarts,2020-11-28,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,11
Middle-Earth,2020-11-28,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,2
Panem,2020-11-28,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,10
Panem,2020-11-28,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),136
Panem,2020-11-28,NULL,NULL,D.5,B.1.1,B.1.1,20B,2
Panem,2020-11-28,NULL,NULL,B.1.1.44,B.1.1.44,B.1.1.44,20B,1
Hogwarts,2020-11-28,NULL,NULL,B.1.177.21,B.1.177,B.1.177,20E (EU1),1
Panem,2020-11-28,NULL,NULL,B.1.258.17,B.1.258.17,B.1.258.17,20A,1
Panem,2020-11-28,NULL,NULL,B.1.177.86,B.1.177.86,B.1.177.86,20E (EU1),13
Panem,2020-11-28,NULL,NULL,B.1.160.17,B.1.160,B.1.160,20A,11
Hogwarts,2020-11-28,NULL,NULL,B.1.88.1,B.1.558,B.1.558,20A,2
Panem,2020-11-28,NULL,NULL,B.1.1.302,B.1.1.302,B.1.1.302,20B,3
Gilead,2020-11-28,NULL,NULL,NULL,NULL,NULL,NULL,1
Panem,2020-11-28,NULL,NULL,B.1.221,B.1.221,B.1.221,20A,45
Panem,2020-11-28,NULL,NULL,B.1.1.219,B.1.1,B.1.1,20B,5
Panem,2020-11-28,NULL,NULL,B.1.177.24,B.1.177,B.1.177,20E (EU1),6
Hogwarts,2020-11-28,NULL,NULL,B.1.127,B.1,B.1,20A,1
Panem,2020-11-28,NULL,NULL,B.1.1.153,B.1.1.153,B.1.1.153,20B,4
Panem,2020-11-28,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",1
Hogwarts,2020-11-28,NULL,NULL,B.1.258.9,B.1.258,B.1.258,20A,1
Panem,2020-11-28,NULL,NULL,B.1.177.81,B.1.177.81,B.1.177.81,20E (EU1),4
Panem,2020-11-28,NULL,NULL,B.1.1.298,B.1.1.298,B.1.1.298,20B,22
Panem,2020-11-28,Alpha,Alpha,B.1.1.70,B.1.1.70,B.1.1.70,20B,9
Panem,2020-11-28,NULL,NULL,B.1.177.82,B.1.177.82,B.1.177.82,20E (EU1),2
Gilead,2020-11-28,NULL,NULL,B.1.1.298,B.1.1.298,B.1.1.298,20B,1
Panem,2020-11-28,NULL,NULL,B.1.177.12,B.1.177.12,B.1.177.12,20E (EU1),45
Panem,2020-11-28,NULL,NULL,B.1.536,B.1,B.1,20A,1
Hogwarts,2020-11-28,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),13
Panem,2020-11-28,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,39
Panem,2020-11-28,NULL,NULL,B.1.1,B.1,B.1,20A,1
Panem,2020-11-28,NULL,NULL,B.1.177.77,B.1.177.77,B.1.177.77,20E (EU1),1
Panem,2020-11-28,NULL,NULL,B.1.177.87,B.1.177.87,B.1.177.87,20E (EU1),2
Panem,2020-11-28,NULL,NULL,AD.1,B.1.1.315.2,AD.2,20B,3
Hogwarts,2020-11-28,NULL,NULL,B.1.221,B.1.221,B.1.221,20A,4
Panem,2020-11-28,NULL,NULL,B.1.1.433,B.1.1.433,B.1.1.433,20B,1
Hogwarts,2020-11-28,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,1
Panem,2020-11-28,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,16
Panem,2020-11-28,NULL,NULL,B.1.221.3,B.1.221,B.1.221,20A,4
Panem,2020-11-28,NULL,NULL,B.1.177.60,B.1.177.60,B.1.177.60,20E (EU1),1
Hogwarts,2020-11-28,NULL,NULL,NULL,NULL,NULL,NULL,46
Panem,2020-11-28,NULL,NULL,B.1.36.25,B.1.468,B.1.468,20A,1
Middle-Earth,2020-11-28,NULL,NULL,B.1.258.11,B.1.258.11,B.1.258.11,20A,2
Middle-Earth,2020-11-28,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,2
Panem,2020-11-28,NULL,NULL,B.1,B.1.177,B.1.177,20E (EU1),1
Panem,2020-11-28,NULL,NULL,B.1.258,B.1.258,B.1.258,20A,22
Panem,2020-11-28,NULL,NULL,B.1.177,B.1.177,B.1.177,20E (EU1),12
Middle-Earth,2020-11-28,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),4
Hogwarts,2020-11-28,NULL,NULL,B.1.2,B.1.2,B.1.2,20G,1
Hogwarts,2020-11-28,NULL,NULL,B.1,B.1.221,B.1.221,20A,1
Panem,2020-11-28,NULL,NULL,B.1.177.42,B.1.177.35,B.1.177.35,20E (EU1),7
Hogwarts,2020-11-28,NULL,NULL,B.1.1.433,B.1.1.433,B.1.1.433,20B,2
Panem,2020-11-28,NULL,NULL,C.35,B.1.1.1.35,C.35,20D,5
Hogwarts,2020-11-28,NULL,NULL,B.1.177,B.1.177,B.1.177,20E (EU1),1
Middle-Earth,2020-11-28,NULL,NULL,NULL,NULL,NULL,NULL,2
Hogwarts,2020-11-28,NULL,NULL,B.1.160.17,B.1.160,B.1.160,20A,1
Panem,2020-11-28,NULL,NULL,B.1.258,B.1,B.1,20A,1
Panem,2020-11-29,Alpha,Alpha,B.1.1.7,B.1.1.7,B.1.1.7,"20I (Alpha, V1)",10
Panem,2020-11-29,NULL,NULL,B.1.1.189,B.1.1.189,B.1.1.189,20B,1
Hogwarts,2020-11-29,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),6
Panem,2020-11-29,NULL,NULL,B.1.177.42,B.1.177.35,B.1.177.35,20E (EU1),7
Panem,2020-11-29,NULL,NULL,B.1.36.25,B.1.36,B.1.36,20A,11
Hogwarts,2020-11-29,NULL,NULL,B.1.258,B.1.258,B.1.258,20A,1
Panem,2020-11-29,NULL,NULL,B.1.177.21,B.1.177,B.1.177,20E (EU1),5
Panem,2020-11-29,NULL,NULL,B.1.565,B.1.565,B.1.565,20A,1
Hogwarts,2020-11-29,Alpha,Alpha,B.1.1.70,B.1.1.70,B.1.1.70,20B,6
Gilead,2020-11-29,Alpha,Alpha,B.1.1.70,B.1.1.70,B.1.1.70,20B,1
Panem,2020-11-29,NULL,NULL,B.1.88.1,B.1.558,B.1.558,20A,2
Panem,2020-11-29,NULL,NULL,NULL,NULL,NULL,NULL,150
Panem,2020-11-29,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,41
Panem,2020-11-29,NULL,NULL,B.1.177.60,B.1.177.60,B.1.177.60,20E (EU1),3
Panem,2020-11-29,NULL,NULL,B.1.2,B.1.2,B.1.2,20G,3
Hogwarts,2020-11-29,NULL,NULL,B.1.389,B.1.389,B.1.389,20A,1
Panem,2020-11-29,NULL,NULL,B.1.1,B.1,B.1,20A,2
Panem,2020-11-29,NULL,NULL,B.1,B.1.558,B.1.558,20A,1
Panem,2020-11-29,NULL,NULL,B.1.258.16,B.1.258,B.1.258,20A,9
Panem,2020-11-29,NULL,NULL,B.1.258.11,B.1.258,B.1.258,20A,3
Panem,2020-11-29,NULL,NULL,B.1.1.219,B.1.1,B.1.1,20B,1
Panem,2020-11-29,NULL,NULL,B.1.1.351,B.1.1.351,B.1.1.351,20B,1
Hogwarts,2020-11-29,NULL,NULL,C.30.1,B.1.1.1,B.1.1.1,20D,3
Panem,2020-11-29,NULL,NULL,B.1.177.8,B.1.177.8,B.1.177.8,20E (EU1),1
Hogwarts,2020-11-29,NULL,NULL,B.1.1.298,B.1.1.298,B.1.1.298,20B,1
Panem,2020-11-29,NULL,NULL,B.1.221,B.1.221,B.1.221,20A,22
Hogwarts,2020-11-29,NULL,NULL,B.1.127,B.1,B.1,20A,1
Panem,2020-11-29,NULL,NULL,B.1,B.1.177,B.1.177,20E (EU1),1
Panem,2020-11-29,NULL,NULL,B.1.177.77,B.1.177.77,B.1.177.77,20E (EU1),1
Hogwarts,2020-11-29,NULL,NULL,B.1.1.302,B.1.1.302,B.1.1.302,20B,1
Panem,2020-11-29,NULL,NULL,B.1.177.35,B.1.177.35,B.1.177.35,20E (EU1),6
Middle-Earth,2020-11-29,NULL,NULL,B.1.1.298,B.1.1.298,B.1.1.298,20B,2
Panem,2020-11-29,Alpha,Alpha,B.1.1.70,B.1.1.70,B.1.1.70,20B,9
Panem,2020-11-29,NULL,NULL,B.1.177.86,B.1.177.86,B.1.177.86,20E (EU1),7
Panem,2020-11-29,NULL,NULL,B.1.160.24,B.1.160,B.1.160,20A,1
Panem,2020-11-29,NULL,NULL,B.1.177.87,B.1.177.87,B.1.177.87,20E (EU1),1
Panem,2020-11-29,NULL,NULL,B.1.258,B.1.258,B.1.258,20A,12
Hogwarts,2020-11-29,NULL,NULL,B.1.221,B.1.221,B.1.221,20A,1
Panem,2020-11-29,NULL,NULL,B.1.177.82,B.1.177.82,B.1.177.82,20E (EU1),2
Hogwarts,2020-11-29,NULL,NULL,B.1.2,B.1.2,B.1.2,20G,1
Panem,2020-11-29,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,6
Middle-Earth,2020-11-29,NULL,NULL,NULL,NULL,NULL,NULL,8
Panem,2020-11-29,NULL,NULL,B.1.1.302,B.1.1.302,B.1.1.302,20B,2
Hogwarts,2020-11-29,NULL,NULL,B.1.177.70,B.1.177,B.1.177,20E (EU1),1
Panem,2020-11-29,NULL,NULL,B.1.1.294,B.1.1.294,B.1.1.294,20B,2
Hogwarts,2020-11-29,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,1
Panem,2020-11-29,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),106
Panem,2020-11-29,NULL,NULL,B.1.1.433,B.1.1.433,B.1.1.433,20B,1
Panem,2020-11-29,NULL,NULL,B.1.177.41,B.1.177,B.1.177,20E (EU1),2
Panem,2020-11-29,NULL,NULL,B.1.1.277,B.1.1.277,B.1.1.277,20B,1
Panem,2020-11-29,NULL,NULL,B.1.177.81,B.1.177.81,B.1.177.81,20E (EU1),1
Panem,2020-11-29,NULL,NULL,C.35,B.1.1.1.35,C.35,20D,1
Panem,2020-11-29,NULL,NULL,B.1.177,B.1.177.82,B.1.177.82,20E (EU1),1
Panem,2020-11-29,NULL,NULL,B.1.177,B.1.177,B.1.177,20E (EU1),8
Hogwarts,2020-11-29,NULL,NULL,NULL,NULL,NULL,NULL,19
Panem,2020-11-29,NULL,NULL,B.1.177.2,B.1.177,B.1.177,20E (EU1),1
Panem,2020-11-29,NULL,NULL,B.1.177,B.1,B.1,20A,1
Panem,2020-11-29,NULL,NULL,B.1.1.153,B.1.1.153,B.1.1.153,20B,4
Hogwarts,2020-11-29,NULL,NULL,B.1.258.11,B.1.258.11,B.1.258.11,20A,8
Panem,2020-11-29,NULL,NULL,B.1.1.39,B.1.1.39,B.1.1.39,20B,1
Panem,2020-11-29,NULL,NULL,B.1,B.1.36,B.1.36,20A,1
Panem,2020-11-29,NULL,NULL,C.30.1,B.1.1.1,B.1.1.1,20D,3
Panem,2020-11-29,NULL,NULL,B.1.536,B.1,B.1,20A,1
Panem,2020-11-29,NULL,NULL,B.1.177.24,B.1.177,B.1.177,20E (EU1),1
Middle-Earth,2020-11-29,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),4
Panem,2020-11-29,NULL,NULL,U.2,B.1.177.60,B.1.177.60,20E (EU1),4
Panem,2020-11-29,NULL,NULL,B.1.160,B.1,B.1,20A,1
Hogwarts,2020-11-29,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,4
Panem,2020-11-29,NULL,NULL,B.1.1.298,B.1.1.298,B.1.1.298,20B,13
Hogwarts,2020-11-29,NULL,NULL,B.1.177.35,B.1.177.35,B.1.177.35,20E (EU1),1
Panem,2020-11-29,NULL,NULL,B.1.177.12,B.1.177.12,B.1.177.12,20E (EU1),42
Middle-Earth,2020-11-29,NULL,NULL,B.1.160.17,B.1.160,B.1.160,20A,2
Panem,2020-11-29,NULL,NULL,B.1.36,B.1.36,B.1.36,20A,4
Panem,2020-11-29,NULL,NULL,B.1.398,B.1.398,B.1.398,20A,1
Hogwarts,2020-11-29,NULL,NULL,B.1.1.159,B.1.1.159,B.1.1.159,20B,1
Hogwarts,2020-11-29,NULL,NULL,B.1.160.17,B.1.160,B.1.160,20A,6
Panem,2020-11-29,NULL,NULL,B.1.582,B.1,B.1,20C,1
Panem,2020-11-29,NULL,NULL,B.1.1.377,B.1.1,B.1.1,20B,5
Panem,2020-11-29,NULL,NULL,B.1.177.70,B.1.177,B.1.177,20E (EU1),2
Panem,2020-11-29,NULL,NULL,B.1.258.19,B.1.258,B.1.258,20A,3
Panem,2020-11-29,NULL,NULL,B.1,B.1,B.1,20A,19
Panem,2020-11-29,NULL,NULL,B.1.36.8,B.1.36.8,B.1.36.8,20A,1
Hogwarts,2020-11-29,NULL,NULL,B.1.131,B.1,B.1,20A,2
Panem,2020-11-29,NULL,NULL,B.1.127,B.1,B.1,20A,23
Panem,2020-11-29,NULL,NULL,B.1.160.8,B.1.160,B.1.160,20A,3
Hogwarts,2020-11-29,NULL,NULL,B.1.258.15,B.1.258,B.1.258,20A,2
Panem,2020-11-29,NULL,NULL,B.1.36.1,B.1.36.1,B.1.36.1,20A,1
Panem,2020-11-29,NULL,NULL,B.1.258.11,B.1.258.11,B.1.258.11,20A,15
Panem,2020-11-29,NULL,NULL,B.1.534,B.1.1,B.1.1,20B,3
Panem,2020-11-29,NULL,NULL,B.1.221.3,B.1.221,B.1.221,20A,2
Panem,2020-11-29,NULL,NULL,B.1.160.17,B.1.160,B.1.160,20A,12
Panem,2020-11-30,NULL,NULL,B.1.1.153,B.1.1.153,B.1.1.153,20B,7
Hogwarts,2020-11-30,NULL,NULL,B.1.1,B.1.1,B.1.1,20B,1
Hogwarts,2020-11-30,NULL,NULL,B.1.36.25,B.1.36,B.1.36,20A,1
Middle-Earth,2020-11-30,NULL,NULL,B.1.160,B.1.160,B.1.160,20A,2
Hogwarts,2020-11-30,NULL,NULL,B.1.1.277,B.1.1.277,B.1.1.277,20B,3
Panem,2020-11-30,NULL,NULL,B.1.36.17,B.1.36,B.1.36,20A,3
Gilead,2020-11-30,NULL,NULL,B.1.1.433,B.1.1.433,B.1.1.433,20B,1
Middle-Earth,2020-11-30,NULL,NULL,B.1.177.21,B.1.177.21,B.1.177.21,20E (EU1),18
